Name,SMILES,WHIM.13,kierHallSmarts.49,kierHallSmarts.48,BCUT.4,BCUT.5,BCUT.2,BCUT.3,BCUT.0,BCUT.1,kierHallSmarts.41,kierHallSmarts.40,kierHallSmarts.43,kierHallSmarts.42,kierHallSmarts.45,kierHallSmarts.44,kierHallSmarts.47,kierHallSmarts.46,mde.9,gravitationalIndex.0,kierHallSmarts.38,kierHallSmarts.39,vabc,WHIM.12,kierHallSmarts.34,kierHallSmarts.35,kierHallSmarts.36,kierHallSmarts.37,kierHallSmarts.30,kierHallSmarts.31,kierHallSmarts.32,kierHallSmarts.33,gravitationalIndex.5,chiPathCluster.1,chiPathCluster.0,chiPathCluster.3,gravitationalIndex.4,chiPathCluster.5,chiPathCluster.4,mde.3,vAdjMa,chiPath.12,chiPath.13,chiPath.10,chiPath.11,chiPath.14,chiPath.15,kierHallSmarts.58,kierHallSmarts.59,kierHallSmarts.52,kierHallSmarts.53,kierHallSmarts.50,kierHallSmarts.51,kierHallSmarts.56,kierHallSmarts.57,kierHallSmarts.54,kierHallSmarts.55,momentOfInertia.4,momentOfInertia.0,autoCorrelationPolarizability.4,autoCorrelationPolarizability.3,autoCorrelationPolarizability.2,autoCorrelationPolarizability.1,autoCorrelationPolarizability.0,kierValues.1,momentOfInertia.6,kierValues.0,chiChain.1,mde.18,chiCluster.7,autoCorrelationMass.0,autoCorrelationMass.1,autoCorrelationMass.2,autoCorrelationMass.3,autoCorrelationMass.4,mde.16,mde.15,xlogP,hBondacceptors,momentOfInertia.2,weight,hybratio,momentOfInertia.3,chiChain.2,ALOGP.2,chiChain.5,ALOGP.0,ALOGP.1,chiCluster.4,kierHallSmarts.69,kierHallSmarts.68,kierHallSmarts.67,kierHallSmarts.66,kierHallSmarts.65,kierHallSmarts.64,kierHallSmarts.63,kierHallSmarts.62,kierHallSmarts.61,kierHallSmarts.60,CPSA.9,CPSA.8,chiCluster.5,petitjeanNumber,WHIM.16,CPSA.1,CPSA.0,CPSA.3,CPSA.2,CPSA.5,CPSA.4,CPSA.7,CPSA.6,WHIM.14,gravitationalIndex.3,CPSA.24,CPSA.25,autoCorrelationCharge.1,WHIM.11,weightedPath.3,autoCorrelationCharge.2,autoCorrelationCharge.3,autoCorrelationCharge.0,WHIM.10,chiChain.7,autoCorrelationCharge.4,chiPath.8,CPSA.28,mde.8,WHIM.7,gravitationalIndex.2,mde.12,chiPath.0,chiPath.1,chiPath.2,basicGroupCount,chiPath.4,mde.11,chiPath.6,chiPath.7,chiCluster.6,mde.1,aromaticBondsCount,chiPath.9,mde.17,chiChain.6,chiCluster.3,weightedPath.2,petitjeanShapeIndex.0,wienerNumbers.1,wienerNumbers.0,gravitationalIndex.1,chiCluster.0,weightedPath.4,mde.2,mde.14,lengthOverBreadth.1,lengthOverBreadth.0,mde.0,mde.7,mde.6,mannholdLogP,mde.5,chiChain.0,zagrebIndex,mde.4,kierHallSmarts.70,kierHallSmarts.71,kierHallSmarts.72,kierHallSmarts.73,kierHallSmarts.74,kierHallSmarts.75,kierHallSmarts.76,kierHallSmarts.77,kierHallSmarts.78,petitjeanShapeIndex.1,chiCluster.1,rotatableBondsCount,chiPath.5,gravitationalIndex.7,aromaticAtomsCount,fmf,largestPiSystem,carbonTypes.8,chiChain.3,mde.13,carbonTypes.1,carbonTypes.0,carbonTypes.3,carbonTypes.2,carbonTypes.5,carbonTypes.4,gravitationalIndex.6,carbonTypes.6,bondCount,chiPathCluster.2,hBondDonors,longestAliphaticChain,chiPath.3,chiChain.8,CPSA.20,CPSA.21,CPSA.22,CPSA.23,kierHallSmarts.8,kierHallSmarts.9,CPSA.26,CPSA.27,kierHallSmarts.4,kierHallSmarts.5,kierHallSmarts.6,kierHallSmarts.7,kierHallSmarts.0,kierHallSmarts.1,kierHallSmarts.2,kierHallSmarts.3,ip,chiChain.4,mde.10,atomCount,NilaComplexity,bpol,momentOfInertia.1,kierHallSmarts.16,kierHallSmarts.17,kierHallSmarts.14,kierHallSmarts.15,kierHallSmarts.12,kierHallSmarts.13,kierHallSmarts.10,kierHallSmarts.11,weightedPath.0,kierHallSmarts.18,kierHallSmarts.19,weightedPath.1,CPSA.19,CPSA.18,CPSA.15,CPSA.14,CPSA.17,CPSA.16,CPSA.11,CPSA.10,CPSA.13,CPSA.12,tpsa,WHIM.6,WHIM.5,WHIM.4,WHIM.3,WHIM.2,WHIM.1,WHIM.0,WHIM.15,WHIM.9,WHIM.8,carbonTypes.7,kierValues.2,momentOfInertia.5,lipinskifailures,kierHallSmarts.29,kierHallSmarts.28,eccentricConnectivityIndex,kierHallSmarts.23,kierHallSmarts.22,kierHallSmarts.21,kierHallSmarts.20,kierHallSmarts.27,kierHallSmarts.26,kierHallSmarts.25,kierHallSmarts.24,gravitationalIndex.8,acidicGroupCount,chiChain.9,chiCluster.2,apol,largestChain,TARGET
BUDESONIDE,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,nan,0,0,4.690453273,13.12018866,-0.392738433,0.23623303,11.9,15.99995242,0,0,0,0,0,0,0,0,1.10520945,nan,0,0,nan,nan,2,2,0,0,0,0,0,0,nan,17.77004395,9.070656521,5.954025331,nan,15.48068238,10.75964641,2.533792927,5.95419631,8.122912202,6.344324513,10.72516751,9.371349774,4.811013066,3.598426289,0,0,0,0,0,0,0,0,0,0,nan,nan,6210.44323,6796.414681,5924.58461,3580.669521,2794.227751,7.765466297,nan,22.7755102,0,0,0.244699667,35.64681421,37.65673582,62.42375672,77.52659366,80.51914552,0,0,1.914,6,nan,395.9694877,0.76,nan,0.142258898,111.7147,0,-1.4041,1.97149681,2.256241712,0,0,0,0,0,0,0,0,0,0,nan,nan,0.214858188,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.299510476,nan,16.40323703,-0.148865907,0.068314021,0.768288141,nan,0.086703343,0.049515684,18.67332024,nan,10.19483512,nan,nan,0.5,22.1814338,14.70752799,14.43146277,0,12.30787475,1.48225671,8.109013452,6.442789471,1.000782212,5.966109483,0,11.80697355,0,0,0.428103034,16.40323703,1,70,2307,nan,3.296834935,0,5.769182045,0,nan,nan,0.388067491,10.26420295,8.568096885,3.55,24.26800011,0,184,9.408625975,0,0,0,0,0,0,0,0,0,nan,0.278838768,4,10.36302806,nan,0,0.64516129,6,2,0.605919064,0,0,0,5,0,5,1,nan,8,35,28.04988958,0,3,13.32402918,0.384256353,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.603703793,0.858639436,31,295.06,7.664,nan,0,0,0,3,0,0,0,0,63.82889914,3,0,2.058996747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,2.969322055,nan,0,0,0,696,0,0,0,0,0,0,0,0,nan,0,0.926156974,1.599196557,48.812,4,0
BUMETANIDE,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,nan,0,0,4.518252614,12.56984307,-0.327828308,0.29081889,11.85,31.97207228,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,1,0,0,0,0,0,0,nan,5.559557501,3.952492418,1.071631153,nan,1.690389845,1.332236832,0,5.64385619,2.354836459,1.642678566,5.778418299,3.645873546,0.930872537,0.546725922,0,0,1,0,0,0,0,0,0,0,nan,nan,2987.525711,3028.005091,2879.927242,2057.681858,1783.831563,9.796296296,nan,21.30177515,0,0,0.008499862,35.72005882,36.55677115,45.31689522,48.26544485,51.8753139,0,0,1.22,7,nan,343.9527921,0.235294118,nan,0,97.7164,0,-1.4399,2.07331201,0.662686622,0,0,0,0,0,0,0,0,0,0,nan,nan,0.029444386,0.454545455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.247079028,nan,12.8061469,-0.006284632,0.006107606,0.543812319,nan,0,-0.003341141,13.93231932,nan,0,nan,nan,0,18.44938299,11.82471707,11.10747387,0,6.182403811,0.816496581,3.892286705,2.616592,0.104339679,1.815820776,12,8.121038996,0,0,0.11785113,21.55954608,0.833333333,37,1446,nan,2.490750109,5.46603783,0.889682468,0.2,nan,nan,0,6.282957069,0,2.45,15.89051943,0,124,10.8643768,0,0,0,0,0,0,0,0,0,nan,0.288675135,8,5.362465578,nan,12,0.52,21,0,0.157617628,0,0,0,11,1,2,1,nan,2,26,8.642418193,0,4,7.848400206,0.052908348,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.210588997,1.44224957,25,76.08,12.288,nan,5,0,0,1,0,0,0,0,49.69363774,0,0,1.98774551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6.282314765,nan,0,0,0,432,0,0,0,0,0,0,0,0,nan,0,0.055182869,0.636373961,39.03,5,1
CEFAZOLIN,[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O,nan,2,0,5.000503537,12.54445892,-0.327047841,0.30228158,11.99796132,31.97456442,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,0,0,0,0,1,0,0,nan,7.647001153,4.649743493,2.761593724,nan,4.959234903,4.135867939,0,5.857980995,6.124903183,4.553331149,9.604477186,7.538646067,3.139897896,2.362527705,0,0,0,0,1,0,0,0,0,0,nan,nan,3506.322271,3706.993078,3870.995012,2858.638216,2390.538391,9.646502836,nan,22.203125,0.111111111,0.166666667,0,53.36097767,46.44881967,71.71078111,62.67294738,69.20490076,2.704616917,0,-0.915,12,nan,439.9204635,0.428571429,nan,0.594584679,111.4978,0,0.1319,0.01739761,1.372797032,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.392913166,nan,10.02696832,-0.028071556,0.327370201,0.80846834,nan,0.280582977,-0.497680508,17.3300594,nan,0,nan,nan,0,20.54324112,13.93556075,13.01163198,0,9.177694147,0,4.522255805,3.518389427,0.176010611,0.440082731,10,11.11884953,2.57346567,0.074535599,0,44.14310825,1,41,2468,nan,2.172436399,24.87279589,1.504702502,0,nan,nan,0,10.10521495,0,1.35,8.447313027,0,156,1.203425975,0,0,0,0,0,0,0,0,0,nan,0,8,6.744978969,nan,10,0.793103448,8,0,0.901354911,0,0,0,1,4,5,1,nan,1,32,10.26792314,0,2,10.5902702,0.50653812,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.181762271,1.195266057,29,212.15,17.272,nan,2,0,0,5,0,0,0,0,59.09708685,0,0,2.037830581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,202.67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.924037461,nan,1,1,5,756,0,0,0,0,0,0,0,0,nan,2,0.646407946,0.44733763,45.348,4,1
CEFTAZIDIME,[O-]C(=O)C1=C(CS[C@]2([H])[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C3=CSC(N)=N3)C(=O)N12)C[N+]1=CC=CC=C1,nan,1,0,4.238108664,12.05022106,-0.349859122,0.397503225,11.98826521,31.97307476,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,4,1,0,0,0,1,0,0,nan,10.32857068,7.990221696,3.134829737,nan,4.611219578,3.931481169,2,6.209453366,5.777349296,4.211090742,10.93927072,7.99420473,2.707457002,1.894827947,0,0,0,0,1,0,0,0,0,0,nan,nan,4511.262184,4647.015032,4588.876917,3316.727848,2769.773172,12.66877334,nan,29.97,0.111111111,0.25,0.0186339,56.83667113,51.55142945,77.01302983,78.78079031,80.36523835,0.908560296,0.184900065,-2.845,10,nan,523.9269883,0.318181818,nan,0.450247111,131.0591,0,-3.6303,13.17907809,1.764218413,0,0,0,0,0,0,0,0,0,0,nan,nan,0.102062073,0.470588235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.589456834,nan,17.76159055,-0.183723048,0.247738788,1.276881159,nan,0.275308665,-0.081390762,21.09705834,nan,2.112753536,nan,nan,0,26.90504844,17.49090819,16.89981301,0,10.61028946,1.108114132,6.09412585,4.504108181,0.274560394,1.305820851,11,13.04061656,0.885131314,0.074535599,0.204124145,42.53892682,0.888888889,59,4573,nan,3.55724076,18.64526236,3.428724192,0.766309432,nan,nan,0.5,13.93839229,0.714883186,2.23,13.85189798,0,198,7.869805153,0,0,0,0,0,0,0,0,0,nan,0.204124145,10,8.401672334,nan,11,0.621621622,12,0,0.886062959,0,0,0,6,7,5,1,nan,1,40,13.51825181,0,3,13.71767759,0.484503883,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,1.20229833,2.15121241,37,268.15,19.484,nan,2,0,0,7,0,0,0,0,74.5014303,1,0,2.01355217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,186.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,6.840236686,nan,0,1,1,1035,0,0,0,0,1,0,0,0,nan,0,0.590356124,1.308527482,56.734,12,1
CILASTATIN,CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(O)=O)C(O)=O,nan,1,0,4.215179394,9.523987153,-0.330653625,0.301664799,11.9,31.97207223,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,3,0,0,0,0,0,0,0,nan,3.766406478,3.894025312,1.66500279,nan,1.14393623,1.372337773,2,5.584962501,2.911236608,1.768117473,7.82275134,4.992099436,1.069262721,0.690516703,0,0,0,0,0,0,0,0,0,0,nan,nan,1503.111999,1616.710403,1744.478858,1527.739242,1394.238699,10.22222222,nan,22.04166667,0.526099421,0,0,34.72005882,29.49857609,37.93333963,38.49006171,36.10404766,0,0,-0.516,7,nan,331.9527921,0.6875,nan,0.23570226,88.5651,0.204124145,-0.6163,0.37982569,1.499832541,0,0,0,0,0,0,0,0,0,0,nan,nan,0.204124145,0.466666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.279975507,nan,12.08659458,-0.099314286,0.104087416,0.639963147,nan,0.204124145,-0.092093936,14.8959587,nan,1.398364807,nan,nan,0,18.32806265,11.14757159,10.58269919,0,4.30876762,0,1.714938847,1.244984154,0.157588137,2.036441265,0,9.107968972,0,0.510310363,0,20.52159567,0.875,28,1747,nan,2.4730658,5.4654997,2.121406673,0.1,nan,nan,0.5,3.316650057,1.256749813,2.34,9.458104067,0.204124145,114,6.613410962,0,0,0,0,0,0,0,0,0,nan,0.204124145,12,2.88279109,nan,0,0.125,8,1,0.450481449,0,0,0,2,3,4,0,nan,5,24,4.217623153,0,7,7.062214485,0.210910924,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.372802703,1.398101917,24,24.08,9.05,nan,0,0,0,4,0,0,0,0,46.08084896,1,0,1.920035374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,76.51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,8.297142857,nan,1,0,0,570,0,0,0,0,0,0,0,0,nan,0,0.13060352,0.603553391,37.27,19,0
CLONAZEPAM,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,nan,0,0,3.89170956,11.55064049,-0.278388161,0.226038184,11.85,34.96885364,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,2,0,0,0,1,0,0,0,nan,5.459484144,3.682118556,1.245453676,nan,2.1026366,1.676004305,0,5.459431619,2.52062002,1.802417408,5.124330998,3.619198432,1.045680231,0.607684736,0,0,0,1,0,0,0,0,0,0,nan,nan,2511.475616,2989.739003,2620.915966,1850.944843,1553.276986,7.266435986,nan,16.84375,0,0,0,33.11629792,28.22169548,41.55720331,48.9248511,44.99994217,0.333333333,0,0.908,3,nan,304.9628185,0.066666667,nan,0,85.3396,0,1.6086,2.58759396,0.626091382,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.444444444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.130187977,nan,7.409728117,-0.103494098,0.091724282,0.365097924,nan,0,-0.011239701,11.85326904,nan,0,nan,nan,0,15.68986997,10.55855065,9.748757787,0,6.56295057,0,4.159853185,3.018856586,0.100353754,0,12,6.872071475,0.4,0,0,19.21849109,0.8,39,959,nan,1.599292352,9.253439727,0,0,nan,nan,0,8.479372217,0,2.34,18.4458161,0,116,7.643316759,0,0,0,0,0,0,0,0,0,nan,0,2,5.602227482,nan,12,0.772727273,20,0,0.151374715,0,0,0,11,1,1,2,nan,0,24,8.086454698,0,0,8.007100601,0.051834039,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.258125798,0.595275394,22,114.07,5.274,nan,5,0,0,2,0,0,0,0,44.90419288,0,0,2.041099676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.75308642,nan,0,0,0,333,0,0,0,0,1,0,0,0,nan,0,0.086452535,0.442044204,34.286,3,0
DICLOFENAC,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,nan,0,0,4.079358464,11.15057358,-0.331339329,0.263438186,11.85,34.96985421,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,0,0,0,0,0,0,0,nan,4.040048095,2.617274362,1.184101358,nan,1.698667271,1.575621214,0,5.247927513,2.203167159,1.344258532,4.763721232,3.211412871,0.742476325,0.3400278,0,0,0,2,0,0,0,0,0,0,nan,nan,1635.901847,1994.092351,2012.862919,1502.537793,1308.360735,7.135802469,nan,15.39,0,0,0,36.33481819,24.9000891,36.91046328,41.18677936,41.34694617,0,0,2.219,3,nan,283.9306086,0.071428571,nan,0,83.8478,0,1.8296,3.34743616,0.628607414,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.444444444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.113482752,nan,4.806839671,-0.051010334,0.020933614,0.29314064,nan,0,-0.053564849,11.37180739,nan,0,nan,nan,0,13.82806265,9.0753874,8.219193771,0,5.07555359,0,2.471505554,1.506152986,0.111294491,0,12,6.340098348,0,0,0,13.02823071,0.8,27,706,nan,1.349068908,3.130335239,0,0,nan,nan,0,5.728313255,0,2.45,15.11784226,0,94,8.01500227,0,0,0,0,0,0,0,0,0,nan,0,4,3.943932099,nan,12,0.684210526,13,0,0.151374715,0,0,0,11,1,0,1,nan,1,20,5.471215564,0,2,6.196300943,0.051834039,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.302046416,0.5,19,58.05,4.076,nan,5,0,0,1,0,0,0,0,38.02566283,0,0,2.001350675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.231404959,nan,0,0,0,281,0,0,0,0,0,0,0,0,nan,0,0.100113347,0.275783423,31.704,4,0
FINASTERIDE,[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,nan,0,0,4.726919446,12.43286024,-0.280494734,0.223891804,11.9,15.99592825,0,0,0,0,0,0,0,0,0.595275394,nan,0,0,nan,nan,2,0,0,0,0,0,0,0,nan,13.04375981,7.205009642,5.6098721,nan,12.73972148,9.48061023,4.38569664,5.754887502,7.220824246,5.581883755,11.12840461,8.500568752,4.31584139,3.127510932,0,0,0,0,0,0,0,0,0,0,nan,nan,4398.106275,5022.517986,4747.888602,3001.694766,2415.930464,6.768013328,nan,20.28,0,0,0.16308359,29.26889867,31.32891169,51.93438068,55.65755148,53.98591939,0.111111111,0,4.65,4,nan,335.9959772,0.826086957,nan,0.083333333,103.4245,0,0.8965,0.80371225,3.232751432,0,0,0,0,0,0,0,0,0,0,nan,nan,0.464076175,0.461538462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.193352741,nan,5.077990709,0.053490683,-0.00637785,0.339564098,nan,0.083333333,-0.019900884,17.60058915,nan,6.676083091,nan,nan,0,19.6125197,12.54429586,13.50688747,0,9.555963711,0,5.827839052,4.370799989,0.816544926,7.085493611,0,10.86244421,0,0,0.203263132,11.03815316,0.857142857,53,1726,nan,4.104543463,5.960162447,6.84682456,0,nan,nan,1.988064641,6.496457356,6.830416865,3.55,18.94526081,0,158,8.304547237,0,0,0,0,0,0,0,0,0,nan,0.589255651,3,7.473720844,nan,0,0.62962963,5,2,0.393634553,0,0,0,2,2,5,0,nan,7,30,18.33066084,0,0,10.62253087,0.352319394,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.976046922,0.090909091,27,198.04,4.556,nan,0,0,0,2,0,0,0,0,54.98651031,3,0,2.036537419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34.14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,3.336155046,nan,0,0,0,569,0,0,0,0,0,0,0,0,nan,0,0.772062699,1.022341062,44.284,7,0
FLUVASTATIN,CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12,nan,0,0,3.818078617,12.2798645,-0.392148213,0.261527625,11.85,18.99840821,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,1,0,0,1,0,1,0,0,nan,7.963380697,4.378153514,1.815779276,nan,3.48810404,2.781719125,0,5.906890596,3.767675086,2.563956321,7.661885688,4.997953009,1.590265161,1.016882744,0,0,0,0,0,0,0,0,0,0,nan,nan,3923.029628,3932.254927,3689.302671,2554.412229,2140.686583,11.22765432,nan,24.63867188,0,0,0,34.95990058,34.40869882,49.92768272,50.82084982,56.23037984,0,0,2.429,5,nan,384.9811357,0.291666667,nan,0.06415003,122.3701,0,0.7228,0.52243984,1.031902676,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1620801,nan,9.766960383,-0.008459416,-0.154694255,0.489691259,nan,0.02795085,0.098424736,16.99483421,nan,0,nan,nan,0,21.83613434,14.2737647,13.34763534,0,8.96189937,0,5.175549041,3.883878018,0.175464382,4.166706182,16,9.92558152,0,0,0,15.80061268,1,47,2476,nan,2.404744207,3.505347687,4.537990931,0,nan,nan,0.5,11.46359344,0,3.44,30.43154161,0,154,14.88157852,0,0,0,0,0,0,0,0,0,nan,0,8,6.99062848,nan,15,0.5,17,0,0.376823504,0,0,0,13,1,2,3,nan,5,32,11.20986305,0,7,9.89836477,0.134080703,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.725091528,1.470841377,30,154.06,7.015,nan,4,2,0,1,0,0,0,0,60.36680926,0,0,2.012226975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6.292508918,nan,0,0,0,680,0,0,0,0,0,0,0,0,nan,0,0.215239093,0.403665907,47.105,11,0
GENTAMICIN,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,nan,0,0,5.447273704,10.19311975,-0.387720949,0.25981086,11.9,16.00096938,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,0,4,0,0,0,0,0,0,nan,11.50618876,7.505764212,3.287278477,nan,4.823751353,4.336765081,0.82748824,6.044394119,5.035046986,3.288954414,9.910387027,7.241262277,2.015488853,1.122734434,0,0,0,0,0,0,0,0,0,0,nan,nan,3470.566645,3959.322702,3660.123531,2552.625289,2169.676867,11.37278107,nan,27.58530612,0,0,0.026352314,40.22118476,39.81628528,61.18841299,75.21986934,65.76196779,0.076923077,0,-2.88,12,nan,433.9797723,1,nan,0,112.5451,0,-5.7693,33.28482249,1.777476446,0,0,0,0,0,0,0,0,0,0,nan,nan,0.091287093,0.466666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.496829854,nan,20.03682291,-0.359223883,0.367960428,1.192399316,nan,0,-0.188198637,19.96331511,nan,2.193540012,nan,nan,1.470841377,24.49927104,15.49443815,14.70572253,0,9.816200158,2.451264883,5.36348135,3.298839742,0.33392169,2.284195461,0,11.77518443,0,0,0.083333333,33.18650885,0.875,60,3234,nan,3.268202694,13.14968595,7.382986168,0.720812272,nan,nan,0.66713636,17.48269196,0.725507654,2.45,11.20821077,0,174,1.090650776,0,0,0,0,0,0,0,0,0,nan,0.204124145,7,7.219532928,nan,0,0.606060606,0,0,0.161514825,0.520020956,0,0,0,0,5,0,nan,13,35,15.51030324,0,0,12.53892983,0.112422409,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.568049357,0.520020956,33,169.12,15.158,nan,0,0,0,0,0,0,0,0,65.79998803,1,0,1.993939031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,6.049149338,nan,1,0,0,797,0,0,0,0,0,0,0,0,nan,0,0.248951863,1.034071414,48.074,4,0
GLIPIZIDE,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,nan,0,0,4.954726698,11.57285979,-0.27338167,0.286152576,11.9,31.97207258,0,0,0,0,0,0,0,0,0,nan,0,0,nan,nan,4,0,0,0,0,0,0,0,nan,6.603555202,4.599297866,1.444959142,nan,1.635035342,1.636005662,0,5.95419631,3.6271686,2.469360792,8.026578071,5.450008528,1.210171809,0.679458059,0,0,1,0,0,0,0,0,0,0,nan,nan,2630.38789,3038.816218,3163.85964,2373.203724,2097.79499,12.45925926,nan,25.61983471,0,0,0.008499862,42.02553069,44.05586073,56.73539013,57.76731252,50.5595207,1.534239712,0,0.645,9,nan,417.9670995,0.428571429,nan,0,110.6938,0,-2.7744,7.69729536,0.886818573,0,0,0,0,0,0,0,0,0,0,nan,nan,0.025499586,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.399681681,nan,10.03978682,0.041364127,-0.138371556,0.723120264,nan,0,0.212851967,17.63060977,nan,0,nan,nan,0,22.26937395,14.83133702,13.68340398,0,8.191686013,0,3.944118376,2.446348037,0.07181653,1.305027754,12,10.69453349,0,0,0.102062073,28.52286176,1,44,3430,nan,2.58278187,15.02174305,1.059146535,0,nan,nan,0,3.518486705,0,2.67,17.02191832,0,156,13.72454025,0,0,0,0,0,0,0,0,0,nan,0.204124145,10,5.923536102,nan,12,0.838709677,13,0,0.268728739,0,0,0,7,3,2,1,nan,7,33,7.534422537,0,2,10.42402307,0.146506517,nan,nan,nan,nan,0,0,nan,nan,0,0,0,0,0,0,0,0,nan,0.304206871,1.032989831,31,159.1,14.992,nan,4,0,0,2,0,0,0,0,62.43563429,0,0,2.014052719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8.373086508,nan,0,0,2,997,0,0,0,0,0,0,0,0,nan,0,0.112672615,0.466312843,48.568,7,0
